No;lnhr;lnwg;kids;age;agesq;disab;id;year;lnhr_diff_1;lnwg_diff_1;kids_diff_1;age_diff_1;agesq_diff_1;disab_diff_1;lnhr_diff_2;lnwg_diff_2;kids_diff_2;age_diff_2;agesq_diff_2;disab_diff_2;lnhr_lag_1;lnhr_lag_2;lnwg_lag_1;lnwg_lag_2;kids_lag_1;kids_lag_2;age_lag_1;age_lag_2;agesq_lag_1;agesq_lag_2;disab_lag_1;disab_lag_2
666;7.53902706;3.32647384;0;56;3136;0;67;1984;-0.0618754;0.01702629;0;1;111;0;0.02150621;-0.03805956;-1;2;220;0;7.60090246;7.51752085;3.30944755;3.3645334;0;1;55;54;3025;2916;0;0
667;7.51752085;3.32862668;0;57;3249;0;67;1985;-0.02150621;0.00215284;0;1;113;0;-0.08338161;0.01917913;0;2;224;0;7.53902706;7.60090246;3.32647384;3.30944755;0;0;56;55;3136;3025;0;0
668;7.56837927;3.25114937;0;58;3364;0;67;1986;0.05085842;-0.07747731;0;1;115;0;0.02935221;-0.07532447;0;2;228;0;7.51752085;7.53902706;3.32862668;3.32647384;0;0;57;56;3249;3136;0;0
669;7.52833177;3.29731729;0;59;3481;0;67;1987;-0.0400475;0.04616792;0;1;117;0;0.01081092;-0.03130939;0;2;232;0;7.56837927;7.51752085;3.25114937;3.32862668;0;0;58;57;3364;3249;0;0
670;7.53902706;3.36211001;0;60;3600;0;67;1988;0.01069529;0.06479272;0;1;119;0;-0.02935221;0.11096064;0;2;236;0;7.52833177;7.56837927;3.29731729;3.25114937;0;0;59;58;3481;3364;0;0
671;7.45471995;1.90657515;1;46;2116;0;68;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
672;7.52131798;1.68824906;1;47;2209;0;68;1980;0.06659803;-0.21832609;0;1;93;0;NA;NA;NA;NA;NA;NA;7.45471995;NA;1.90657515;NA;1;NA;46;NA;2116;NA;0;NA
673;7.75961415;1.78339119;1;48;2304;0;68;1981;0.23829617;0.09514213;0;1;95;0;0.3048942;-0.12318396;0;2;188;0;7.52131798;7.45471995;1.68824906;1.90657515;1;1;47;46;2209;2116;0;0
674;7.57660977;1.86097451;1;49;2401;0;68;1982;-0.18300438;0.07758332;0;1;97;0;0.05529179;0.17272545;0;2;192;0;7.75961415;7.52131798;1.78339119;1.68824906;1;1;48;47;2304;2209;0;0
675;7.58069975;1.78507049;1;50;2500;1;68;1983;0.00408998;-0.07590402;0;1;99;1;-0.1789144;0.0016793;0;2;196;1;7.57660977;7.75961415;1.86097451;1.78339119;1;1;49;48;2401;2304;0;0
676;7.56008047;1.80664811;1;51;2601;0;68;1984;-0.02061928;0.02157762;0;1;101;-1;-0.0165293;-0.0543264;0;2;200;0;7.58069975;7.57660977;1.78507049;1.86097451;1;1;50;49;2500;2401;1;0
677;7.61134772;1.78674689;1;52;2704;0;68;1985;0.05126725;-0.01990122;0;1;103;0;0.03064797;0.0016764;0;2;204;-1;7.56008047;7.58069975;1.80664811;1.78507049;1;1;51;50;2601;2500;0;1
678;7.57250299;1.78002418;1;54;2916;0;68;1986;-0.03884473;-0.00672271;0;2;212;0;0.01242252;-0.02662393;0;3;315;0;7.61134772;7.56008047;1.78674689;1.80664811;1;1;52;51;2704;2601;0;0
679;7.58069975;1.75785795;1;54;2916;1;68;1987;0.00819676;-0.02216623;0;0;0;1;-0.03064797;-0.02888894;0;2;212;1;7.57250299;7.61134772;1.78002418;1.78674689;1;1;54;52;2916;2704;0;0
680;7.58069975;1.83258146;1;55;3025;1;68;1988;0;0.07472351;0;1;109;0;0.00819676;0.05255728;0;1;109;1;7.58069975;7.57250299;1.75785795;1.78002418;1;1;54;54;2916;2916;1;0
681;7.7186855;2.8741294;2;28;784;0;69;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
682;7.58426482;2.75556969;3;29;841;0;69;1980;-0.13442068;-0.11855971;1;1;57;0;NA;NA;NA;NA;NA;NA;7.7186855;NA;2.8741294;NA;2;NA;28;NA;784;NA;0;NA
683;7.62119516;2.96938827;3;30;900;0;69;1981;0.03693034;0.21381858;0;1;59;0;-0.09749034;0.09525887;1;2;116;0;7.58426482;7.7186855;2.75556969;2.8741294;3;2;29;28;841;784;0;0
684;7.62119516;2.91831114;3;31;961;0;69;1982;0;-0.05107713;0;1;61;0;0.03693034;0.16274145;0;2;120;0;7.62119516;7.58426482;2.96938827;2.75556969;3;3;30;29;900;841;0;0
685;7.62948992;3.19171015;3;32;1024;0;69;1983;0.00829476;0.27339901;0;1;63;0;0.00829476;0.22232188;0;2;124;0;7.62119516;7.62119516;2.91831114;2.96938827;3;3;31;30;961;900;0;0
686;7.64873979;2.9210087;3;33;1089;0;69;1984;0.01924987;-0.27070145;0;1;65;0;0.02754463;0.00269756;0;2;128;0;7.62948992;7.62119516;3.19171015;2.91831114;3;3;32;31;1024;961;0;0
687;7.65728279;3.15444399;3;34;1156;0;69;1985;0.008543;0.23343529;0;1;67;0;0.02779287;-0.03726616;0;2;132;0;7.64873979;7.62948992;2.9210087;3.19171015;3;3;33;32;1089;1024;0;0
688;7.56008047;3.14544453;3;35;1225;0;69;1986;-0.09720232;-0.00899946;0;1;69;0;-0.08865932;0.22443583;0;2;136;0;7.65728279;7.64873979;3.15444399;2.9210087;3;3;34;33;1156;1089;0;0
689;7.60887063;3.10995342;3;36;1296;0;69;1987;0.04879016;-0.03549111;0;1;71;0;-0.04841216;-0.04449057;0;2;140;0;7.56008047;7.65728279;3.14544453;3.15444399;3;3;35;34;1225;1156;0;0
690;7.60887063;3.13549422;3;37;1369;0;69;1988;0;0.0255408;0;1;73;0;0.04879016;-0.00995031;0;2;144;0;7.60887063;7.56008047;3.10995342;3.14544453;3;3;36;35;1296;1225;0;0
691;7.80791663;2.52652834;1;41;1681;0;70;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
692;7.73193072;2.51769644;1;42;1764;0;70;1980;-0.07598591;-0.0088319;0;1;83;0;NA;NA;NA;NA;NA;NA;7.80791663;NA;2.52652834;NA;1;NA;41;NA;1681;NA;0;NA
693;7.50439156;2.50225529;1;43;1849;0;70;1981;-0.22753916;-0.01544115;0;1;85;0;-0.30352507;-0.02427305;0;2;168;0;7.73193072;7.80791663;2.51769644;2.52652834;1;1;42;41;1764;1681;0;0
694;7.60688453;2.50225529;0;44;1936;0;70;1982;0.10249297;0;-1;1;87;0;-0.12504619;-0.01544115;-1;2;172;0;7.50439156;7.73193072;2.50225529;2.51769644;1;1;43;42;1849;1764;0;0
695;7.63143166;2.48823444;0;45;2025;0;70;1983;0.02454713;-0.01402085;0;1;89;0;0.1270401;-0.01402085;-1;2;176;0;7.60688453;7.50439156;2.50225529;2.50225529;0;1;44;43;1936;1849;0;0
696;7.69848279;2.48573966;0;46;2116;0;70;1984;0.06705113;-0.00249478;0;1;91;0;0.09159826;-0.01651563;0;2;180;0;7.63143166;7.60688453;2.48823444;2.50225529;0;0;45;44;2025;1936;0;0
697;7.69621264;2.49897391;0;47;2209;0;70;1985;-0.00227015;0.01323425;0;1;93;0;0.06478098;0.01073947;0;2;184;0;7.69848279;7.63143166;2.48573966;2.48823444;0;0;46;45;2116;2025;0;0
698;7.49554194;2.49485697;0;48;2304;0;70;1986;-0.2006707;-0.00411694;0;1;95;0;-0.20294085;0.00911731;0;2;188;0;7.69621264;7.69848279;2.49897391;2.48573966;0;0;47;46;2209;2116;0;0
699;7.61726781;2.46385324;0;49;2401;0;70;1987;0.12172587;-0.03100373;0;1;97;0;-0.07894483;-0.03512067;0;2;192;0;7.49554194;7.69621264;2.49485697;2.49897391;0;0;48;47;2304;2209;0;0
700;7.61134772;2.54944519;0;50;2500;0;70;1988;-0.00592009;0.08559195;0;1;99;0;0.11580578;0.05458822;0;2;196;0;7.61726781;7.49554194;2.46385324;2.49485697;0;0;49;48;2401;2304;0;0
701;7.7186855;2.13060984;0;49;2401;0;71;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
702;7.64969262;2.14006616;0;50;2500;0;71;1980;-0.06899288;0.00945632;0;1;99;0;NA;NA;NA;NA;NA;NA;7.7186855;NA;2.13060984;NA;0;NA;49;NA;2401;NA;0;NA
703;7.64969262;2.17702184;0;50;2500;0;71;1981;0;0.03695568;0;0;0;0;-0.06899288;0.046412;0;1;99;0;7.64969262;7.7186855;2.14006616;2.13060984;0;0;50;49;2500;2401;0;0
704;7.59085212;2.12226158;0;51;2601;0;71;1982;-0.0588405;-0.05476026;0;1;101;0;-0.0588405;-0.01780458;0;1;101;0;7.64969262;7.64969262;2.17702184;2.14006616;0;0;50;50;2500;2500;0;0
705;7.60090246;2.14241639;0;52;2704;0;71;1983;0.01005034;0.02015481;0;1;103;0;-0.04879016;-0.03460545;0;2;204;0;7.59085212;7.64969262;2.12226158;2.17702184;0;0;51;50;2601;2500;0;0
706;7.58069975;2.09433014;0;53;2809;0;71;1984;-0.02020271;-0.04808625;0;1;105;0;-0.01015237;-0.02793144;0;2;208;0;7.60090246;7.59085212;2.14241639;2.12226158;0;0;52;51;2704;2601;0;0
707;7.58069975;2.12465387;0;54;2916;0;71;1985;0;0.03032373;0;1;107;0;-0.02020271;-0.01776252;0;2;212;0;7.58069975;7.60090246;2.09433014;2.14241639;0;0;53;52;2809;2704;0;0
708;7.60090246;2.15524452;0;55;3025;0;71;1986;0.02020271;0.03059065;0;1;109;0;0.02020271;0.06091438;0;2;216;0;7.58069975;7.58069975;2.12465387;2.09433014;0;0;54;53;2916;2809;0;0
709;7.55590509;2.06432792;0;56;3136;0;71;1987;-0.04499737;-0.0909166;0;1;111;0;-0.02479466;-0.06032595;0;2;220;0;7.60090246;7.58069975;2.15524452;2.12465387;0;0;55;54;3025;2916;0;0
710;7.56008047;2.07693841;0;57;3249;0;71;1988;0.00417538;0.01261049;0;1;113;0;-0.04082199;-0.07830611;0;2;224;0;7.55590509;7.60090246;2.06432792;2.15524452;0;0;56;55;3136;3025;0;0
711;7.58069975;2.0731719;1;26;676;0;72;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
712;7.74456981;2.09309783;2;27;729;0;72;1980;0.16387006;0.01992593;1;1;53;0;NA;NA;NA;NA;NA;NA;7.58069975;NA;2.0731719;NA;1;NA;26;NA;676;NA;0;NA
713;7.78447324;2.07944154;2;28;784;0;72;1981;0.03990343;-0.01365629;0;1;55;0;0.20377349;0.00626964;1;2;108;0;7.74456981;7.58069975;2.09309783;2.0731719;2;1;27;26;729;676;0;0
714;7.64730883;2.09186411;2;29;841;0;72;1982;-0.13716441;0.01242257;0;1;57;0;-0.09726098;-0.00123372;0;2;112;0;7.78447324;7.74456981;2.07944154;2.09309783;2;2;28;27;784;729;0;0
715;7.87549929;2.03208786;3;30;900;0;72;1983;0.22819046;-0.05977625;1;1;59;0;0.09102605;-0.04735368;1;2;116;0;7.64730883;7.78447324;2.09186411;2.07944154;2;2;29;28;841;784;0;0
716;7.67229246;2.03601196;3;31;961;0;72;1984;-0.20320683;0.0039241;0;1;61;0;0.02498363;-0.05585215;1;2;120;0;7.87549929;7.64730883;2.03208786;2.09186411;3;2;30;29;900;841;0;0
717;7.76259605;2.1804175;3;32;1024;0;72;1985;0.09030359;0.14440554;0;1;63;0;-0.11290324;0.14832964;0;2;124;0;7.67229246;7.87549929;2.03601196;2.03208786;3;3;31;30;961;900;0;0
718;7.67368813;2.18941643;3;33;1089;0;72;1986;-0.08890792;0.00899893;0;1;65;0;0.00139567;0.15340447;0;2;128;0;7.76259605;7.67229246;2.1804175;2.03601196;3;3;32;31;1024;961;0;0
719;7.62217459;2.23108914;3;34;1156;0;72;1987;-0.05151354;0.04167271;0;1;67;0;-0.14042146;0.05067164;0;2;132;0;7.67368813;7.76259605;2.18941643;2.1804175;3;3;33;32;1089;1024;0;0
720;7.83042562;2.23964533;3;35;1225;0;72;1988;0.20825103;0.00855619;0;1;69;0;0.15673749;0.0502289;0;2;136;0;7.62217459;7.67368813;2.23108914;2.18941643;3;3;34;33;1156;1089;0;0
721;7.7186855;2.71800051;2;33;1089;0;73;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
722;7.68202151;2.73825605;2;34;1156;0;73;1980;-0.03666399;0.02025554;0;1;67;0;NA;NA;NA;NA;NA;NA;7.7186855;NA;2.71800051;NA;2;NA;33;NA;1089;NA;0;NA
723;7.6861623;2.58926664;2;35;1225;0;73;1981;0.00414079;-0.14898941;0;1;69;0;-0.0325232;-0.12873387;0;2;136;0;7.68202151;7.7186855;2.73825605;2.71800051;2;2;34;33;1156;1089;0;0
724;7.70930833;2.71071332;2;36;1296;0;73;1982;0.02314603;0.12144668;0;1;71;0;0.02728682;-0.02754273;0;2;140;0;7.6861623;7.68202151;2.58926664;2.73825605;2;2;35;34;1225;1156;0;0
725;7.66856111;2.70136119;2;37;1369;0;73;1983;-0.04074722;-0.00935213;0;1;73;0;-0.01760119;0.11209455;0;2;144;0;7.70930833;7.6861623;2.71071332;2.58926664;2;2;36;35;1296;1225;0;0
726;7.59990196;2.71336936;2;37;1369;0;73;1984;-0.06865915;0.01200817;0;0;0;0;-0.10940637;0.00265604;0;1;73;0;7.66856111;7.70930833;2.70136119;2.71071332;2;2;37;36;1369;1296;0;0
727;7.61972421;2.67483808;2;39;1521;0;73;1985;0.01982225;-0.03853128;0;2;152;0;-0.0488369;-0.02652311;0;2;152;0;7.59990196;7.66856111;2.71336936;2.70136119;2;2;37;37;1369;1369;0;0
728;7.65728279;2.61006982;2;40;1600;0;73;1986;0.03755858;-0.06476826;0;1;79;0;0.05738083;-0.10329954;0;3;231;0;7.61972421;7.59990196;2.67483808;2.71336936;2;2;39;37;1521;1369;0;0
729;7.66105638;2.63260799;2;41;1681;0;73;1987;0.00377359;0.02253817;0;1;81;0;0.04133217;-0.04223009;0;2;160;0;7.65728279;7.61972421;2.61006982;2.67483808;2;2;40;39;1600;1521;0;0
730;7.67415292;2.6817062;2;42;1764;0;73;1988;0.01309654;0.04909821;0;1;83;0;0.01687013;0.07163638;0;2;164;0;7.66105638;7.65728279;2.63260799;2.61006982;2;2;41;40;1681;1600;0;0
731;7.60090246;2.60046501;3;34;1156;0;74;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
732;7.83991936;2.22570407;3;35;1225;0;74;1980;0.2390169;-0.37476094;0;1;69;0;NA;NA;NA;NA;NA;NA;7.60090246;NA;2.60046501;NA;3;NA;34;NA;1156;NA;0;NA
733;7.79110951;2.1690537;3;36;1296;0;74;1981;-0.04880985;-0.05665037;0;1;71;0;0.19020705;-0.43141131;0;2;140;0;7.83991936;7.60090246;2.22570407;2.60046501;3;3;35;34;1225;1156;0;0
734;7.84306402;2.08318449;2;37;1369;0;74;1982;0.05195451;-0.08586921;-1;1;73;0;0.00314466;-0.14251958;-1;2;144;0;7.79110951;7.83991936;2.1690537;2.22570407;3;3;36;35;1296;1225;0;0
735;7.71244383;2.06812776;2;38;1444;0;74;1983;-0.13062019;-0.01505673;0;1;75;0;-0.07866568;-0.10092594;-1;2;148;0;7.84306402;7.79110951;2.08318449;2.1690537;2;3;37;36;1369;1296;0;0
736;7.73543335;2.04510887;2;39;1521;0;74;1984;0.02298952;-0.02301889;0;1;77;0;-0.10763067;-0.03807562;0;2;152;0;7.71244383;7.84306402;2.06812776;2.08318449;2;2;38;37;1444;1369;0;0
737;7.78322402;2.32532454;1;40;1600;0;74;1985;0.04779067;0.28021567;-1;1;79;0;0.07078019;0.25719678;-1;2;156;0;7.73543335;7.71244383;2.04510887;2.06812776;2;2;39;38;1521;1444;0;0
738;7.64012317;2.33505228;0;41;1681;0;74;1986;-0.14310085;0.00972774;-1;1;81;0;-0.09531018;0.28994341;-2;2;160;0;7.78322402;7.73543335;2.32532454;2.04510887;1;2;40;39;1600;1521;0;0
739;7.86326672;2.08069079;0;42;1764;0;74;1987;0.22314355;-0.25436149;0;1;83;0;0.0800427;-0.24463375;-1;2;164;0;7.64012317;7.78322402;2.33505228;2.32532454;0;1;41;40;1681;1600;0;0
740;7.84463264;2.52572864;0;43;1849;0;74;1988;-0.01863408;0.44503785;0;1;85;0;0.20450947;0.19067636;0;2;168;0;7.86326672;7.64012317;2.08069079;2.33505228;0;0;42;41;1764;1681;0;0
741;7.57558465;2.53607495;4;48;2304;0;75;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
742;7.56008047;2.53369684;3;49;2401;0;75;1980;-0.01550418;-0.00237811;-1;1;97;0;NA;NA;NA;NA;NA;NA;7.57558465;NA;2.53607495;NA;4;NA;48;NA;2304;NA;0;NA
743;7.58933582;2.56725437;2;50;2500;0;75;1981;0.02925535;0.03355753;-1;1;99;0;0.01375117;0.03117942;-2;2;196;0;7.56008047;7.57558465;2.53369684;2.53607495;3;4;49;48;2401;2304;0;0
744;7.5963923;2.57642173;2;51;2601;0;75;1982;0.00705648;0.00916736;0;1;101;0;0.03631183;0.04272489;-1;2;200;0;7.58933582;7.56008047;2.56725437;2.53369684;2;3;50;49;2500;2401;0;0
745;7.1553963;2.73501664;2;51;2601;0;75;1983;-0.440996;0.15859491;0;0;0;0;-0.43393952;0.16776227;0;1;101;0;7.5963923;7.58933582;2.57642173;2.56725437;2;2;51;50;2601;2500;0;0
746;7.39264752;2.31747367;1;53;2809;0;75;1984;0.23725122;-0.41754297;-1;2;208;0;-0.20374478;-0.25894806;-1;2;208;0;7.1553963;7.5963923;2.73501664;2.57642173;2;2;51;51;2601;2601;0;0
747;7.80954132;2.15176225;1;54;2916;0;75;1985;0.4168938;-0.16571142;0;1;107;0;0.65414502;-0.58325439;-1;3;315;0;7.39264752;7.1553963;2.31747367;2.73501664;1;2;53;51;2809;2601;0;0
748;5.170484;2.33505228;1;55;3025;0;75;1986;-2.63905732;0.18329003;0;1;109;0;-2.22216352;0.01757861;0;2;216;0;7.80954132;7.39264752;2.15176225;2.31747367;1;1;54;53;2916;2809;0;0
749;7.72134861;2.0162355;0;56;3136;0;75;1987;2.55086461;-0.31881678;-1;1;111;0;-0.08819271;-0.13552675;-1;2;220;0;5.170484;7.80954132;2.33505228;2.15176225;1;1;55;54;3025;2916;0;0
750;7.58018942;2.21156571;0;57;3249;0;75;1988;-0.14115919;0.19533021;0;1;113;0;2.40970542;-0.12348657;-1;2;224;0;7.72134861;5.170484;2.0162355;2.33505228;0;1;56;55;3136;3025;0;0
751;7.51588909;2.82375702;1;34;1156;0;76;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
752;7.49554194;2.96114081;1;35;1225;0;76;1980;-0.02034715;0.13738379;0;1;69;0;NA;NA;NA;NA;NA;NA;7.51588909;NA;2.82375702;NA;1;NA;34;NA;1156;NA;0;NA
753;7.49554194;2.95073495;1;36;1296;0;76;1981;0;-0.01040586;0;1;71;0;-0.02034715;0.12697793;0;2;140;0;7.49554194;7.51588909;2.96114081;2.82375702;1;1;35;34;1225;1156;0;0
754;7.49554194;2.95906832;2;37;1369;0;76;1982;0;0.00833337;1;1;73;0;0;-0.00207249;1;2;144;0;7.49554194;7.49554194;2.95073495;2.96114081;1;1;36;35;1296;1225;0;0
755;7.48941208;2.99922615;2;38;1444;0;76;1983;-0.00612986;0.04015783;0;1;75;0;-0.00612986;0.0484912;1;2;148;0;7.49554194;7.49554194;2.95906832;2.95073495;2;1;37;36;1369;1296;0;0
756;7.4927603;3.09285903;2;39;1521;0;76;1984;0.00334822;0.09363288;0;1;77;0;-0.00278164;0.13379071;0;2;152;0;7.48941208;7.49554194;2.99922615;2.95906832;2;2;38;37;1444;1369;0;0
757;7.49554194;3.10548312;2;40;1600;0;76;1985;0.00278164;0.01262409;0;1;79;0;0.00612986;0.10625697;0;2;156;0;7.4927603;7.48941208;3.09285903;2.99922615;2;2;39;38;1521;1444;0;0
758;7.59588992;2.71667954;2;41;1681;0;76;1986;0.10034798;-0.38880358;0;1;81;0;0.10312962;-0.37617949;0;2;160;0;7.49554194;7.4927603;3.10548312;3.09285903;2;2;40;39;1600;1521;0;0
759;7.78322402;2.9052604;2;42;1764;0;76;1987;0.1873341;0.18858086;0;1;83;0;0.28768208;-0.20022272;0;2;164;0;7.59588992;7.49554194;2.71667954;3.10548312;2;2;41;40;1681;1600;0;0
760;7.6778635;3.06198811;2;43;1849;0;76;1988;-0.10536052;0.15672771;0;1;85;0;0.08197358;0.34530857;0;2;168;0;7.78322402;7.59588992;2.9052604;2.71667954;2;2;42;41;1764;1681;0;0
761;7.61134772;2.70671595;0;30;900;0;77;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
762;7.65728279;2.76945882;0;31;961;0;77;1980;0.04593507;0.06274287;0;1;61;0;NA;NA;NA;NA;NA;NA;7.61134772;NA;2.70671595;NA;0;NA;30;NA;900;NA;0;NA
763;7.61085279;2.78686135;1;32;1024;0;77;1981;-0.04643;0.01740253;1;1;63;0;-0.00049493;0.0801454;1;2;124;0;7.65728279;7.61134772;2.76945882;2.70671595;0;0;31;30;961;900;0;0
764;7.58426482;2.79239133;1;33;1089;0;77;1982;-0.02658797;0.00552998;0;1;65;0;-0.07301797;0.02293251;1;2;128;0;7.61085279;7.65728279;2.78686135;2.76945882;1;0;32;31;1024;961;0;0
765;7.59186171;2.79850011;1;34;1156;0;77;1983;0.00759689;0.00610878;0;1;67;0;-0.01899108;0.01163876;0;2;132;0;7.58426482;7.61085279;2.79239133;2.78686135;1;1;33;32;1089;1024;0;0
766;7.55642797;2.76000995;2;35;1225;0;77;1984;-0.03543374;-0.03849016;1;1;69;0;-0.02783685;-0.03238138;1;2;136;0;7.59186171;7.58426482;2.79850011;2.79239133;1;1;34;33;1156;1089;0;0
767;7.57865685;2.89591196;2;36;1296;0;77;1985;0.02222888;0.13590201;0;1;71;0;-0.01320486;0.09741185;1;2;140;0;7.55642797;7.59186171;2.76000995;2.79850011;2;1;35;34;1225;1156;0;0
768;7.57250299;2.94180397;2;37;1369;0;77;1986;-0.00615386;0.04589201;0;1;73;0;0.01607502;0.18179402;0;2;144;0;7.57865685;7.55642797;2.89591196;2.76000995;2;2;36;35;1296;1225;0;0
769;7.59940133;2.91343703;2;38;1444;0;77;1987;0.02689834;-0.02836694;0;1;75;0;0.02074448;0.01752507;0;2;148;0;7.57250299;7.57865685;2.94180397;2.89591196;2;2;37;36;1369;1296;0;0
770;7.58426482;2.97092717;2;39;1521;0;77;1988;-0.01513651;0.05749014;0;1;77;0;0.01176183;0.0291232;0;2;152;0;7.59940133;7.57250299;2.91343703;2.94180397;2;2;38;37;1444;1369;0;0
771;7.68156036;2.71800051;2;33;1089;0;78;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
772;7.73718008;2.73825605;2;34;1156;0;78;1980;0.05561972;0.02025554;0;1;67;0;NA;NA;NA;NA;NA;NA;7.68156036;NA;2.71800051;NA;2;NA;33;NA;1089;NA;0;NA
773;7.63530389;2.63977138;2;35;1225;0;78;1981;-0.10187619;-0.09848467;0;1;69;0;-0.04625647;-0.07822913;0;2;136;0;7.73718008;7.68156036;2.73825605;2.71800051;2;2;34;33;1156;1089;0;0
774;7.66575343;2.81600729;2;36;1296;0;78;1982;0.03044954;0.17623591;0;1;71;0;-0.07142665;0.07775124;0;2;140;0;7.63530389;7.73718008;2.63977138;2.73825605;2;2;35;34;1225;1156;0;0
775;7.66105638;2.72195311;2;37;1369;0;78;1983;-0.00469705;-0.09405418;0;1;73;0;0.02575249;0.08218173;0;2;144;0;7.66575343;7.63530389;2.81600729;2.63977138;2;2;36;35;1296;1225;0;0
776;7.6362696;2.78747732;2;38;1444;0;78;1984;-0.02478678;0.06552421;0;1;75;0;-0.02948383;-0.02852997;0;2;148;0;7.66105638;7.66575343;2.72195311;2.81600729;2;2;37;36;1369;1296;0;0
777;7.58781722;2.81780105;2;39;1521;0;78;1985;-0.04845238;0.03032373;0;1;77;0;-0.07323916;0.09584794;0;2;152;0;7.6362696;7.66105638;2.78747732;2.72195311;2;2;38;37;1444;1369;0;0
778;7.5963923;2.83615016;2;40;1600;0;78;1986;0.00857508;0.01834911;0;1;79;0;-0.0398773;0.04867284;0;2;156;0;7.58781722;7.6362696;2.81780105;2.78747732;2;2;39;38;1521;1444;0;0
779;7.60489448;2.86391374;2;41;1681;0;78;1987;0.00850218;0.02776358;0;1;81;0;0.01707726;0.04611269;0;2;160;0;7.5963923;7.58781722;2.83615016;2.81780105;2;2;40;39;1600;1521;0;0
780;7.66293785;2.823163;2;42;1764;0;78;1988;0.05804337;-0.04075074;0;1;83;0;0.06654555;-0.01298716;0;2;164;0;7.60489448;7.5963923;2.86391374;2.83615016;2;2;41;40;1681;1600;0;0
781;7.47306909;2.60046501;2;34;1156;1;79;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
782;7.49554194;2.68648604;2;35;1225;0;79;1980;0.02247285;0.08602103;0;1;69;-1;NA;NA;NA;NA;NA;NA;7.47306909;NA;2.60046501;NA;2;NA;34;NA;1156;NA;1;NA
783;7.50052949;2.63977138;2;36;1296;1;79;1981;0.00498755;-0.04671466;0;1;71;1;0.0274604;0.03930637;0;2;140;0;7.49554194;7.47306909;2.68648604;2.60046501;2;2;35;34;1225;1156;0;1
784;7.47533924;2.64900768;2;37;1369;1;79;1982;-0.02519025;0.0092363;0;1;73;0;-0.0202027;-0.03747836;0;2;144;1;7.50052949;7.49554194;2.63977138;2.68648604;2;2;36;35;1296;1225;1;0
785;7.47533924;2.63834277;2;38;1444;0;79;1983;0;-0.01066491;0;1;75;-1;-0.02519025;-0.00142861;0;2;148;-1;7.47533924;7.50052949;2.64900768;2.63977138;2;2;37;36;1369;1296;1;1
786;7.42177579;2.67414865;2;39;1521;1;79;1984;-0.05356345;0.03580588;0;1;77;1;-0.05356345;0.02514097;0;2;152;0;7.47533924;7.47533924;2.63834277;2.64900768;2;2;38;37;1444;1369;0;1
787;7.37525578;2.63547949;2;40;1600;0;79;1985;-0.04652001;-0.03866916;0;1;79;-1;-0.10008346;-0.00286328;0;2;156;0;7.42177579;7.47533924;2.67414865;2.63834277;2;2;39;38;1521;1444;1;0
788;7.32909374;2.59749103;2;41;1681;0;79;1986;-0.04616204;-0.03798846;0;1;81;0;-0.09268205;-0.07665762;0;2;160;-1;7.37525578;7.42177579;2.63547949;2.67414865;2;2;40;39;1600;1521;0;1
789;7.3714893;2.57945893;2;42;1764;0;79;1987;0.04239556;-0.0180321;0;1;83;0;-0.00376648;-0.05602056;0;2;164;0;7.32909374;7.37525578;2.59749103;2.63547949;2;2;41;40;1681;1600;0;0
790;7.40245152;2.66861614;2;43;1849;0;79;1988;0.03096222;0.08915721;0;1;85;0;0.07335778;0.07112511;0;2;168;0;7.3714893;7.32909374;2.57945893;2.59749103;2;2;42;41;1764;1681;0;0
